underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
^VIX,2021-04-26 13:30:00,VIXW,2021-05-26,65.000,C,0.0000,0.0000,0.0000,0.0000,0,436,0.1000,25,0.1700,17.9600,17.9600,20.7846,17.9600,1.9063,0.0357,0.0069,-0.0148,0.0047,0.0504,19
^VIX,2021-04-26 14:00:00,VIXW,2021-05-26,65.000,C,0.0000,0.0000,0.0000,0.0000,0,386,0.1000,51,0.1700,17.7800,17.7800,20.7346,17.7800,1.9101,0.0358,0.0069,-0.0148,0.0047,0.0503,19
^VIX,2021-04-26 14:30:00,VIXW,2021-05-26,65.000,C,0.0000,0.0000,0.0000,0.0000,0,386,0.1000,48,0.1600,17.7900,17.7900,20.7396,17.7900,1.8989,0.0347,0.0068,-0.0144,0.0046,0.0490,19
^VIX,2021-04-26 15:00:00,VIXW,2021-05-26,65.000,C,0.0000,0.0000,0.0000,0.0000,0,48,0.0700,48,0.1600,17.6900,17.6900,20.6546,17.6900,1.8713,0.0316,0.0064,-0.0131,0.0042,0.0446,19
^VIX,2021-04-26 15:30:00,VIXW,2021-05-26,65.000,C,0.0000,0.0000,0.0000,0.0000,0,436,0.1000,55,0.1700,17.7200,17.7200,20.8246,17.7200,1.9033,0.0357,0.0069,-0.0148,0.0047,0.0505,19
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,65.000,C,0.0000,0.0000,0.0000,0.0000,0,44,0.0600,38,0.1600,17.7200,17.7200,20.7046,17.7200,1.8556,0.0305,0.0062,-0.0126,0.0041,0.0432,19
^VIX,2021-04-26 16:15:00,VIXW,2021-05-26,65.000,C,0.0000,0.0000,0.0000,0.0000,0,14,0.0600,14,0.1500,17.6400,17.6400,20.6796,17.6400,1.8451,0.0294,0.0061,-0.0121,0.0040,0.0417,19
^VIX,2021-04-26 10:00:00,VIXW,2021-05-26,65.000,P,0.0000,0.0000,0.0000,0.0000,0,14,44.2600,14,44.6000,17.8400,17.8400,20.6996,17.8400,1.9039,-0.9651,0.0068,-0.0144,0.0046,-5.3415,0
^VIX,2021-04-26 10:30:00,VIXW,2021-05-26,65.000,P,0.0000,0.0000,0.0000,0.0000,0,14,44.3300,14,44.6700,17.7500,17.7500,20.6096,17.7500,1.8648,-0.9693,0.0063,-0.0126,0.0041,-5.3473,0
^VIX,2021-04-26 11:00:00,VIXW,2021-05-26,65.000,P,0.0000,0.0000,0.0000,0.0000,0,14,44.2600,14,44.5800,17.7400,17.7400,20.6946,17.7400,1.8704,-0.9682,0.0064,-0.0131,0.0043,-5.3457,0
^VIX,2021-04-26 11:30:00,VIXW,2021-05-26,65.000,P,0.0000,0.0000,0.0000,0.0000,0,14,44.2900,14,44.6100,17.7600,17.7600,20.6746,17.7600,1.8948,-0.9661,0.0067,-0.0140,0.0045,-5.3429,0
^VIX,2021-04-26 12:00:00,VIXW,2021-05-26,65.000,P,0.0000,0.0000,0.0000,0.0000,0,132,44.2000,14,44.5000,17.7900,17.7900,20.7646,17.7900,1.8651,-0.9683,0.0064,-0.0131,0.0043,-5.3456,0
^VIX,2021-04-26 12:30:00,VIXW,2021-05-26,65.000,P,0.0000,0.0000,0.0000,0.0000,0,14,44.1500,14,44.4700,17.9300,17.9300,20.8046,17.9300,1.8622,-0.9683,0.0064,-0.0131,0.0043,-5.3455,0
^VIX,2021-04-26 13:00:00,VIXW,2021-05-26,65.000,P,0.0000,0.0000,0.0000,0.0000,0,132,44.2000,14,44.4600,17.9300,17.9300,20.7746,17.9300,1.8403,-0.9704,0.0061,-0.0122,0.0040,-5.3484,0
^VIX,2021-04-26 13:30:00,VIXW,2021-05-26,65.000,P,0.0000,0.0000,0.0000,0.0000,0,14,44.1500,14,44.4800,17.9600,17.9600,20.7846,17.9600,1.8269,-0.9715,0.0060,-0.0117,0.0039,-5.3499,0
^VIX,2021-04-26 14:00:00,VIXW,2021-05-26,65.000,P,0.0000,0.0000,0.0000,0.0000,0,174,44.2000,12,44.5200,17.7800,17.7800,20.7346,17.7800,1.8175,-0.9726,0.0058,-0.0113,0.0038,-5.3515,0
^VIX,2021-04-26 14:30:00,VIXW,2021-05-26,65.000,P,0.0000,0.0000,0.0000,0.0000,0,147,44.2000,12,44.5200,17.7900,17.7900,20.7396,17.7900,1.8302,-0.9715,0.0060,-0.0117,0.0039,-5.3500,0
^VIX,2021-04-26 15:00:00,VIXW,2021-05-26,65.000,P,0.0000,0.0000,0.0000,0.0000,0,12,44.2800,12,44.6000,17.6900,17.6900,20.6546,17.6900,1.8233,-0.9726,0.0058,-0.0113,0.0038,-5.3516,0
^VIX,2021-04-26 15:30:00,VIXW,2021-05-26,65.000,P,0.0000,0.0000,0.0000,0.0000,0,12,44.1100,12,44.4300,17.7200,17.7200,20.8246,17.7200,1.8110,-0.9727,0.0058,-0.0112,0.0038,-5.3514,0
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,65.000,P,0.0000,0.0000,0.0000,0.0000,0,10,44.2200,10,44.5400,17.7200,17.7200,20.7046,17.7200,1.7921,-0.9749,0.0055,-0.0103,0.0035,-5.3547,0
^VIX,2021-04-26 16:15:00,VIXW,2021-05-26,65.000,P,0.0000,0.0000,0.0000,0.0000,0,8,44.2400,8,44.5700,17.6400,17.6400,20.6796,17.6400,1.7939,-0.9749,0.0055,-0.0103,0.0035,-5.3547,0
^VIX,2021-04-26 10:00:00,VIXW,2021-05-26,70.000,C,0.0000,0.0000,0.0000,0.0000,0,119,0.0800,82,0.1700,17.8400,17.8400,20.6996,17.8400,1.9853,0.0325,0.0061,-0.0142,0.0043,0.0454,350
^VIX,2021-04-26 10:30:00,VIXW,2021-05-26,70.000,C,0.0000,0.0000,0.0000,0.0000,0,104,0.0700,1983,0.1500,17.7500,17.7500,20.6096,17.7500,1.9560,0.0294,0.0058,-0.0128,0.0040,0.0412,350
^VIX,2021-04-26 11:00:00,VIXW,2021-05-26,70.000,C,0.0000,0.0000,0.0000,0.0000,0,55,0.0600,1684,0.1500,17.7400,17.7400,20.6946,17.7400,1.9368,0.0283,0.0056,-0.0124,0.0039,0.0399,350
^VIX,2021-04-26 11:30:00,VIXW,2021-05-26,70.000,C,0.0000,0.0000,0.0000,0.0000,0,53,0.0600,1640,0.1500,17.7600,17.7600,20.6746,17.7600,1.9385,0.0284,0.0056,-0.0124,0.0039,0.0399,350
^VIX,2021-04-26 12:00:00,VIXW,2021-05-26,70.000,C,0.0000,0.0000,0.0000,0.0000,0,2054,0.0500,51,0.1400,17.7900,17.7900,20.7646,17.7900,1.9051,0.0261,0.0053,-0.0114,0.0036,0.0371,350
^VIX,2021-04-26 12:30:00,VIXW,2021-05-26,70.000,C,0.0000,0.0000,0.0000,0.0000,0,2036,0.0500,51,0.1400,17.9300,17.9300,20.8046,17.9300,1.9022,0.0261,0.0053,-0.0114,0.0036,0.0372,350
^VIX,2021-04-26 13:00:00,VIXW,2021-05-26,70.000,C,0.0000,0.0000,0.0000,0.0000,0,1769,0.0500,51,0.1400,17.9300,17.9300,20.7746,17.9300,1.9044,0.0261,0.0053,-0.0114,0.0036,0.0372,350
^VIX,2021-04-26 13:30:00,VIXW,2021-05-26,70.000,C,0.0000,0.0000,0.0000,0.0000,0,2066,0.0500,25,0.1400,17.9600,17.9600,20.7846,17.9600,1.9036,0.0261,0.0053,-0.0114,0.0036,0.0372,350
^VIX,2021-04-26 14:00:00,VIXW,2021-05-26,70.000,C,0.0000,0.0000,0.0000,0.0000,0,2020,0.0500,51,0.1400,17.7800,17.7800,20.7346,17.7800,1.9072,0.0262,0.0053,-0.0114,0.0036,0.0371,350
^VIX,2021-04-26 14:30:00,VIXW,2021-05-26,70.000,C,0.0000,0.0000,0.0000,0.0000,0,1994,0.0500,53,0.1400,17.7900,17.7900,20.7396,17.7900,1.9069,0.0262,0.0053,-0.0114,0.0036,0.0371,350
^VIX,2021-04-26 15:00:00,VIXW,2021-05-26,70.000,C,0.0000,0.0000,0.0000,0.0000,0,1895,0.0500,48,0.1300,17.6900,17.6900,20.6546,17.6900,1.8989,0.0251,0.0052,-0.0109,0.0035,0.0355,350
^VIX,2021-04-26 15:30:00,VIXW,2021-05-26,70.000,C,0.0000,0.0000,0.0000,0.0000,0,1970,0.0500,55,0.1400,17.7200,17.7200,20.8246,17.7200,1.9008,0.0261,0.0053,-0.0114,0.0036,0.0372,350
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,70.000,C,0.0000,0.0000,0.0000,0.0000,0,38,0.0400,38,0.1300,17.7200,17.7200,20.7046,17.7200,1.8810,0.0240,0.0050,-0.0105,0.0034,0.0341,350
^VIX,2021-04-26 16:15:00,VIXW,2021-05-26,70.000,C,0.0000,0.0000,0.0000,0.0000,0,889,0.0500,15,0.1300,17.6400,17.6400,20.6796,17.6400,1.8971,0.0251,0.0052,-0.0109,0.0035,0.0355,350
^VIX,2021-04-26 10:00:00,VIXW,2021-05-26,70.000,P,0.0000,0.0000,0.0000,0.0000,0,14,49.2200,14,49.5600,17.8400,17.8400,20.6996,17.8400,1.8985,-0.9747,0.0052,-0.0110,0.0035,-5.7694,0
^VIX,2021-04-26 10:30:00,VIXW,2021-05-26,70.000,P,0.0000,0.0000,0.0000,0.0000,0,14,49.3000,14,49.6400,17.7500,17.7500,20.6096,17.7500,1.8753,-0.9769,0.0049,-0.0100,0.0032,-5.7725,0
^VIX,2021-04-26 11:00:00,VIXW,2021-05-26,70.000,P,0.0000,0.0000,0.0000,0.0000,0,13,49.2200,13,49.5500,17.7400,17.7400,20.6946,17.7400,1.8693,-0.9770,0.0049,-0.0100,0.0033,-5.7724,0
^VIX,2021-04-26 11:30:00,VIXW,2021-05-26,70.000,P,0.0000,0.0000,0.0000,0.0000,0,13,49.2500,13,49.5800,17.7600,17.7600,20.6746,17.7600,1.9003,-0.9747,0.0052,-0.0110,0.0035,-5.7694,0
^VIX,2021-04-26 12:00:00,VIXW,2021-05-26,70.000,P,0.0000,0.0000,0.0000,0.0000,0,13,49.1500,13,49.4800,17.7900,17.7900,20.7646,17.7900,1.8644,-0.9770,0.0049,-0.0100,0.0033,-5.7723,0
^VIX,2021-04-26 12:30:00,VIXW,2021-05-26,70.000,P,0.0000,0.0000,0.0000,0.0000,0,13,49.1100,13,49.4400,17.9300,17.9300,20.8046,17.9300,1.8615,-0.9770,0.0049,-0.0100,0.0033,-5.7723,0
^VIX,2021-04-26 13:00:00,VIXW,2021-05-26,70.000,P,0.0000,0.0000,0.0000,0.0000,0,13,49.1100,13,49.4400,17.9300,17.9300,20.7746,17.9300,1.7569,-0.9841,0.0038,-0.0069,0.0024,-5.7822,0
^VIX,2021-04-26 13:30:00,VIXW,2021-05-26,70.000,P,0.0000,0.0000,0.0000,0.0000,0,13,49.1200,13,49.4500,17.9600,17.9600,20.7846,17.9600,1.8309,-0.9793,0.0046,-0.0090,0.0030,-5.7754,0
^VIX,2021-04-26 14:00:00,VIXW,2021-05-26,70.000,P,0.0000,0.0000,0.0000,0.0000,0,12,49.1700,12,49.4900,17.7800,17.7800,20.7346,17.7800,1.8172,-0.9805,0.0044,-0.0085,0.0028,-5.7771,0
^VIX,2021-04-26 14:30:00,VIXW,2021-05-26,70.000,P,0.0000,0.0000,0.0000,0.0000,0,12,49.1700,12,49.4900,17.7900,17.7900,20.7396,17.7900,1.8340,-0.9793,0.0046,-0.0090,0.0030,-5.7755,0
^VIX,2021-04-26 15:00:00,VIXW,2021-05-26,70.000,P,0.0000,0.0000,0.0000,0.0000,0,12,49.2500,12,49.5700,17.6900,17.6900,20.6546,17.6900,1.8226,-0.9804,0.0044,-0.0085,0.0028,-5.7772,0
^VIX,2021-04-26 15:30:00,VIXW,2021-05-26,70.000,P,0.0000,0.0000,0.0000,0.0000,0,12,49.0800,12,49.4000,17.7200,17.7200,20.8246,17.7200,1.8110,-0.9805,0.0044,-0.0085,0.0028,-5.7770,0
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,70.000,P,0.0000,0.0000,0.0000,0.0000,0,9,49.1800,9,49.5100,17.7200,17.7200,20.7046,17.7200,1.7615,-0.9841,0.0038,-0.0069,0.0024,-5.7822,0
^VIX,2021-04-26 16:15:00,VIXW,2021-05-26,70.000,P,0.0000,0.0000,0.0000,0.0000,0,7,49.2100,7,49.5500,17.6400,17.6400,20.6796,17.6400,1.8027,-0.9817,0.0042,-0.0079,0.0027,-5.7788,0
^VIX,2021-04-26 10:00:00,VIXW,2021-05-26,75.000,C,0.0000,0.0000,0.0000,0.0000,0,2493,0.0500,3081,0.1500,17.8400,17.8400,20.6996,17.8400,2.0084,0.0264,0.0051,-0.0121,0.0036,0.0370,100
^VIX,2021-04-26 10:30:00,VIXW,2021-05-26,75.000,C,0.0000,0.0000,0.0000,0.0000,0,1913,0.0500,2085,0.1400,17.7500,17.7500,20.6096,17.7500,2.0010,0.0254,0.0050,-0.0116,0.0035,0.0355,100
^VIX,2021-04-26 11:00:00,VIXW,2021-05-26,75.000,C,0.0000,0.0000,0.0000,0.0000,0,1036,0.0500,51,0.1300,17.7400,17.7400,20.6946,17.7400,1.9803,0.0243,0.0048,-0.0111,0.0034,0.0342,100
^VIX,2021-04-26 11:30:00,VIXW,2021-05-26,75.000,C,0.0000,0.0000,0.0000,0.0000,0,1018,0.0500,54,0.1300,17.7600,17.7600,20.6746,17.7600,1.9817,0.0243,0.0048,-0.0111,0.0034,0.0342,100
^VIX,2021-04-26 12:00:00,VIXW,2021-05-26,75.000,C,0.0000,0.0000,0.0000,0.0000,0,57,0.0300,53,0.1200,17.7900,17.7900,20.7646,17.7900,1.9285,0.0209,0.0044,-0.0096,0.0030,0.0298,100
^VIX,2021-04-26 12:30:00,VIXW,2021-05-26,75.000,C,0.0000,0.0000,0.0000,0.0000,0,53,0.0300,53,0.1200,17.9300,17.9300,20.8046,17.9300,1.9257,0.0209,0.0044,-0.0096,0.0030,0.0299,100
^VIX,2021-04-26 13:00:00,VIXW,2021-05-26,75.000,C,0.0000,0.0000,0.0000,0.0000,0,322,0.0500,55,0.1200,17.9300,17.9300,20.7746,17.9300,1.9599,0.0232,0.0047,-0.0106,0.0033,0.0329,100
^VIX,2021-04-26 13:30:00,VIXW,2021-05-26,75.000,C,0.0000,0.0000,0.0000,0.0000,0,1024,0.0500,27,0.1200,17.9600,17.9600,20.7846,17.9600,1.9591,0.0232,0.0047,-0.0106,0.0033,0.0329,100
^VIX,2021-04-26 14:00:00,VIXW,2021-05-26,75.000,C,0.0000,0.0000,0.0000,0.0000,0,59,0.0200,55,0.1200,17.7800,17.7800,20.7346,17.7800,1.9136,0.0198,0.0042,-0.0091,0.0029,0.0283,100
^VIX,2021-04-26 14:30:00,VIXW,2021-05-26,75.000,C,0.0000,0.0000,0.0000,0.0000,0,55,0.0200,51,0.1100,17.7900,17.7900,20.7396,17.7900,1.8952,0.0187,0.0040,-0.0085,0.0027,0.0267,100
^VIX,2021-04-26 15:00:00,VIXW,2021-05-26,75.000,C,0.0000,0.0000,0.0000,0.0000,0,51,0.0200,51,0.1100,17.6900,17.6900,20.6546,17.6900,1.9010,0.0187,0.0040,-0.0085,0.0027,0.0266,100
^VIX,2021-04-26 15:30:00,VIXW,2021-05-26,75.000,C,0.0000,0.0000,0.0000,0.0000,0,57,0.0200,59,0.1200,17.7200,17.7200,20.8246,17.7200,1.9071,0.0198,0.0042,-0.0091,0.0029,0.0284,100
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,75.000,C,0.0000,0.0000,0.0000,0.0000,0,38,0.0200,38,0.1100,17.7200,17.7200,20.7046,17.7200,1.8976,0.0187,0.0040,-0.0085,0.0027,0.0267,100
^VIX,2021-04-26 16:15:00,VIXW,2021-05-26,75.000,C,0.0000,0.0000,0.0000,0.0000,0,14,0.0200,15,0.1100,17.6400,17.6400,20.6796,17.6400,1.8993,0.0187,0.0040,-0.0085,0.0027,0.0266,100
^VIX,2021-04-26 10:00:00,VIXW,2021-05-26,75.000,P,0.0000,0.0000,0.0000,0.0000,0,14,54.1900,14,54.5400,17.8400,17.8400,20.6996,17.8400,1.9018,-0.9811,0.0041,-0.0086,0.0028,-6.1929,0
^VIX,2021-04-26 10:30:00,VIXW,2021-05-26,75.000,P,0.0000,0.0000,0.0000,0.0000,0,14,54.2700,14,54.6200,17.7500,17.7500,20.6096,17.7500,1.8697,-0.9834,0.0037,-0.0075,0.0025,-6.1962,0
^VIX,2021-04-26 11:00:00,VIXW,2021-05-26,75.000,P,0.0000,0.0000,0.0000,0.0000,0,13,54.1900,13,54.5200,17.7400,17.7400,20.6946,17.7400,1.8427,-0.9847,0.0035,-0.0070,0.0023,-6.1978,0
^VIX,2021-04-26 11:30:00,VIXW,2021-05-26,75.000,P,0.0000,0.0000,0.0000,0.0000,0,13,54.2200,13,54.5500,17.7600,17.7600,20.6746,17.7600,1.8850,-0.9822,0.0039,-0.0081,0.0026,-6.1945,0
^VIX,2021-04-26 12:00:00,VIXW,2021-05-26,75.000,P,0.0000,0.0000,0.0000,0.0000,0,13,54.1200,13,54.4500,17.7900,17.7900,20.7646,17.7900,1.8382,-0.9847,0.0035,-0.0070,0.0023,-6.1977,0
^VIX,2021-04-26 12:30:00,VIXW,2021-05-26,75.000,P,0.0000,0.0000,0.0000,0.0000,0,13,54.0900,13,54.4200,17.9300,17.9300,20.8046,17.9300,1.8760,-0.9823,0.0039,-0.0081,0.0026,-6.1944,0
^VIX,2021-04-26 13:00:00,VIXW,2021-05-26,75.000,P,0.0000,0.0000,0.0000,0.0000,0,13,54.0800,13,54.4100,17.9300,17.9300,20.7746,17.9300,1.6651,-0.9926,0.0021,-0.0033,0.0012,-6.2089,0
^VIX,2021-04-26 13:30:00,VIXW,2021-05-26,75.000,P,0.0000,0.0000,0.0000,0.0000,0,13,54.1000,13,54.4300,17.9600,17.9600,20.7846,17.9600,1.8370,-0.9847,0.0035,-0.0070,0.0023,-6.1977,0
^VIX,2021-04-26 14:00:00,VIXW,2021-05-26,75.000,P,0.0000,0.0000,0.0000,0.0000,0,12,54.1500,12,54.4700,17.7800,17.7800,20.7346,17.7800,1.8179,-0.9859,0.0033,-0.0064,0.0021,-6.1995,0
^VIX,2021-04-26 14:30:00,VIXW,2021-05-26,75.000,P,0.0000,0.0000,0.0000,0.0000,0,12,54.1500,12,54.4700,17.7900,17.7900,20.7396,17.7900,1.8398,-0.9847,0.0035,-0.0070,0.0023,-6.1978,0
^VIX,2021-04-26 15:00:00,VIXW,2021-05-26,75.000,P,0.0000,0.0000,0.0000,0.0000,0,12,54.2300,12,54.5500,17.6900,17.6900,20.6546,17.6900,1.8232,-0.9859,0.0033,-0.0064,0.0021,-6.1995,0
^VIX,2021-04-26 15:30:00,VIXW,2021-05-26,75.000,P,0.0000,0.0000,0.0000,0.0000,0,12,54.0600,12,54.3800,17.7200,17.7200,20.8246,17.7200,1.8120,-0.9859,0.0033,-0.0064,0.0022,-6.1994,0
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,75.000,P,0.0000,0.0000,0.0000,0.0000,0,9,54.1600,9,54.4900,17.7200,17.7200,20.7046,17.7200,1.7400,-0.9898,0.0026,-0.0046,0.0016,-6.2049,0
^VIX,2021-04-26 16:15:00,VIXW,2021-05-26,75.000,P,0.0000,0.0000,0.0000,0.0000,0,7,54.1900,7,54.5300,17.6400,17.6400,20.6796,17.6400,1.7972,-0.9871,0.0031,-0.0058,0.0020,-6.2013,0
^VIX,2021-04-26 10:00:00,VIXW,2021-05-26,80.000,C,0.0000,0.0000,0.0000,0.0000,0,135,0.0500,51,0.1200,17.8400,17.8400,20.6996,17.8400,2.0424,0.0225,0.0044,-0.0108,0.0032,0.0316,0
^VIX,2021-04-26 10:30:00,VIXW,2021-05-26,80.000,C,0.0000,0.0000,0.0000,0.0000,0,100,0.0300,1599,0.1000,17.7500,17.7500,20.6096,17.7500,1.9801,0.0182,0.0038,-0.0087,0.0026,0.0257,0
^VIX,2021-04-26 11:00:00,VIXW,2021-05-26,80.000,C,0.1000,0.1000,0.1000,0.1000,2,57,0.0200,1332,0.1000,17.7400,17.7400,20.6946,17.7400,1.9551,0.0170,0.0036,-0.0081,0.0025,0.0242,0
^VIX,2021-04-26 11:30:00,VIXW,2021-05-26,80.000,C,0.0000,0.0000,0.0000,0.0000,0,55,0.0200,1349,0.1000,17.7600,17.7600,20.6746,17.7600,1.9565,0.0170,0.0036,-0.0081,0.0025,0.0242,0
^VIX,2021-04-26 12:00:00,VIXW,2021-05-26,80.000,C,0.0000,0.0000,0.0000,0.0000,0,59,0.0100,1783,0.1000,17.7900,17.7900,20.7646,17.7900,1.9295,0.0158,0.0034,-0.0075,0.0024,0.0226,0
^VIX,2021-04-26 12:30:00,VIXW,2021-05-26,80.000,C,0.0000,0.0000,0.0000,0.0000,0,57,0.0100,1362,0.1000,17.9300,17.9300,20.8046,17.9300,1.9269,0.0158,0.0034,-0.0075,0.0024,0.0227,0
^VIX,2021-04-26 13:00:00,VIXW,2021-05-26,80.000,C,0.0000,0.0000,0.0000,0.0000,0,55,0.0100,1678,0.1000,17.9300,17.9300,20.7746,17.9300,1.9289,0.0158,0.0034,-0.0075,0.0024,0.0227,0
^VIX,2021-04-26 13:30:00,VIXW,2021-05-26,80.000,C,0.0000,0.0000,0.0000,0.0000,0,28,0.0100,1382,0.1000,17.9600,17.9600,20.7846,17.9600,1.9282,0.0158,0.0034,-0.0075,0.0024,0.0227,0
^VIX,2021-04-26 14:00:00,VIXW,2021-05-26,80.000,C,0.0000,0.0000,0.0000,0.0000,0,53,0.0100,1723,0.1000,17.7800,17.7800,20.7346,17.7800,1.9315,0.0158,0.0034,-0.0075,0.0024,0.0226,0
^VIX,2021-04-26 14:30:00,VIXW,2021-05-26,80.000,C,0.0000,0.0000,0.0000,0.0000,0,53,0.0100,1851,0.1000,17.7900,17.7900,20.7396,17.7900,1.9311,0.0158,0.0034,-0.0075,0.0024,0.0226,0
^VIX,2021-04-26 15:00:00,VIXW,2021-05-26,80.000,C,0.0000,0.0000,0.0000,0.0000,0,51,0.0100,1649,0.1000,17.6900,17.6900,20.6546,17.6900,1.9371,0.0158,0.0034,-0.0076,0.0024,0.0226,0
^VIX,2021-04-26 15:30:00,VIXW,2021-05-26,80.000,C,0.0000,0.0000,0.0000,0.0000,0,51,0.0100,1902,0.1000,17.7200,17.7200,20.8246,17.7200,1.9256,0.0158,0.0034,-0.0075,0.0024,0.0227,0
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,80.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,1461,0.1000,17.7200,17.7200,20.7046,17.7200,1.9119,0.0146,0.0033,-0.0070,0.0022,0.0210,0
^VIX,2021-04-26 16:15:00,VIXW,2021-05-26,80.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,15,0.0900,17.6400,17.6400,20.6796,17.6400,1.8901,0.0134,0.0031,-0.0064,0.0021,0.0193,0
^VIX,2021-04-26 10:00:00,VIXW,2021-05-26,80.000,P,0.0000,0.0000,0.0000,0.0000,0,13,59.1700,13,59.5200,17.8400,17.8400,20.6996,17.8400,1.8944,-0.9863,0.0031,-0.0065,0.0021,-6.6148,0
^VIX,2021-04-26 10:30:00,VIXW,2021-05-26,80.000,P,0.0000,0.0000,0.0000,0.0000,0,13,59.2500,13,59.6000,17.7500,17.7500,20.6096,17.7500,1.8482,-0.9888,0.0027,-0.0053,0.0018,-6.6184,0
^VIX,2021-04-26 11:00:00,VIXW,2021-05-26,80.000,P,0.0000,0.0000,0.0000,0.0000,0,12,59.1700,12,59.5100,17.7400,17.7400,20.6946,17.7400,1.8432,-0.9888,0.0027,-0.0053,0.0018,-6.6183,0
^VIX,2021-04-26 11:30:00,VIXW,2021-05-26,80.000,P,0.0000,0.0000,0.0000,0.0000,0,12,59.2000,12,59.5400,17.7600,17.7600,20.6746,17.7600,1.8961,-0.9863,0.0031,-0.0065,0.0021,-6.6149,0
^VIX,2021-04-26 12:00:00,VIXW,2021-05-26,80.000,P,0.0000,0.0000,0.0000,0.0000,0,12,59.1000,12,59.4400,17.7900,17.7900,20.7646,17.7900,1.8388,-0.9888,0.0027,-0.0053,0.0018,-6.6182,0
^VIX,2021-04-26 12:30:00,VIXW,2021-05-26,80.000,P,0.0000,0.0000,0.0000,0.0000,0,12,59.0700,12,59.4000,17.9300,17.9300,20.8046,17.9300,1.8628,-0.9875,0.0029,-0.0059,0.0019,-6.6165,0
^VIX,2021-04-26 13:00:00,VIXW,2021-05-26,80.000,P,0.0000,0.0000,0.0000,0.0000,0,12,59.0600,12,59.4000,17.9300,17.9300,20.7746,17.9300,1.5475,-0.9975,0.0008,-0.0011,0.0005,-6.6307,0
^VIX,2021-04-26 13:30:00,VIXW,2021-05-26,80.000,P,0.0000,0.0000,0.0000,0.0000,0,12,59.0800,12,59.4100,17.9600,17.9600,20.7846,17.9600,1.8072,-0.9901,0.0024,-0.0047,0.0016,-6.6201,0
^VIX,2021-04-26 14:00:00,VIXW,2021-05-26,80.000,P,0.0000,0.0000,0.0000,0.0000,0,11,59.1200,11,59.4500,17.7800,17.7800,20.7346,17.7800,1.7377,-0.9928,0.0019,-0.0034,0.0012,-6.6240,0
^VIX,2021-04-26 14:30:00,VIXW,2021-05-26,80.000,P,0.0000,0.0000,0.0000,0.0000,0,11,59.1300,11,59.4500,17.7900,17.7900,20.7396,17.7900,1.8100,-0.9901,0.0024,-0.0047,0.0016,-6.6201,0
^VIX,2021-04-26 15:00:00,VIXW,2021-05-26,80.000,P,0.0000,0.0000,0.0000,0.0000,0,11,59.2100,11,59.5400,17.6900,17.6900,20.6546,17.6900,1.8153,-0.9901,0.0025,-0.0047,0.0016,-6.6201,0
^VIX,2021-04-26 15:30:00,VIXW,2021-05-26,80.000,P,0.0000,0.0000,0.0000,0.0000,0,11,59.0400,11,59.3600,17.7200,17.7200,20.8246,17.7200,1.7710,-0.9914,0.0022,-0.0040,0.0014,-6.6219,0
^VIX,2021-04-26 16:00:00,VIXW,2021-05-26,80.000,P,0.0000,0.0000,0.0000,0.0000,0,9,59.1500,9,59.4800,17.7200,17.7200,20.7046,17.7200,1.7396,-0.9928,0.0019,-0.0034,0.0012,-6.6240,0
^VIX,2021-04-26 16:15:00,VIXW,2021-05-26,80.000,P,0.0000,0.0000,0.0000,0.0000,0,7,59.1700,7,59.5200,17.6400,17.6400,20.6796,17.6400,1.7799,-0.9914,0.0022,-0.0040,0.0014,-6.6220,0
^VIX,2021-04-26 10:00:00,VIXW,2021-05-26,85.000,C,0.0000,0.0000,0.0000,0.0000,0,141,0.0200,1925,0.1000,17.8400,17.8400,20.6996,17.8400,2.0246,0.0165,0.0034,-0.0082,0.0025,0.0234,839
^VIX,2021-04-26 10:30:00,VIXW,2021-05-26,85.000,C,0.0000,0.0000,0.0000,0.0000,0,1625,0.0100,2382,0.1000,17.7500,17.7500,20.6096,17.7500,2.0098,0.0154,0.0033,-0.0076,0.0023,0.0218,839
^VIX,2021-04-26 11:00:00,VIXW,2021-05-26,85.000,C,0.0000,0.0000,0.0000,0.0000,0,53,0.0100,2221,0.1000,17.7400,17.7400,20.6946,17.7400,2.0040,0.0154,0.0032,-0.0076,0.0023,0.0219,839
^VIX,2021-04-26 11:30:00,VIXW,2021-05-26,85.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,2126,0.1000,17.7600,17.7600,20.6746,17.7600,1.9830,0.0143,0.0031,-0.0071,0.0022,0.0203,839
